burned,key,value
1,mean_spruce,28.72638511657715
1,mean_spruce,56.56448745727539
1,mean_spruce,47.57487869262695
1,mean_spruce,21.3043212890625
1,mean_spruce,19.55950164794922
1,mean_spruce,10.103645324707031
1,mean_spruce,9.674938201904297
1,mean_spruce,5.544089317321777
1,mean_spruce,13.395679473876953
1,mean_spruce,16.839967727661133
1,mean_spruce,12.540240287780762
1,mean_spruce,4.856916904449463
1,mean_spruce,13.398749351501465
1,mean_spruce,5.7172532081604
1,mean_spruce,2.551703453063965
1,mean_spruce,6.080365180969238
1,mean_spruce,0
1,mean_spruce,27.39672088623047
1,mean_spruce,0
1,mean_spruce,21.766633987426758
1,mean_spruce,30.107280731201172
1,mean_spruce,10.48515510559082
1,mean_spruce,7.919166088104248
1,mean_spruce,3
1,mean_spruce,0
1,mean_spruce,37.8714599609375
1,mean_spruce,26.91533851623535
1,mean_spruce,18.21676254272461
1,mean_spruce,36.76911544799805
1,mean_spruce,14.426295280456543
1,mean_spruce,63.536930084228516
1,mean_spruce,2.5544590950012207
1,mean_spruce,10.122244834899902
1,mean_spruce,11.247480392456055
1,mean_spruce,12.915349960327148
1,mean_spruce,27.60497283935547
1,mean_spruce,17.540325164794922
1,mean_spruce,16.581586837768555
1,mean_spruce,5
1,mean_spruce,18.040752410888672
1,mean_spruce,23.035507202148437
1,mean_spruce,15.376982688903809
1,mean_spruce,20.56484603881836
1,mean_spruce,20.75861930847168
1,mean_spruce,15.347857475280762
1,mean_spruce,0
1,mean_spruce,21
1,mean_spruce,27.397138595581055
1,mean_spruce,28.392810821533203
1,mean_spruce,27.060354232788086
1,mean_spruce,28.28804588317871
1,mean_spruce,111.46888732910156
1,mean_spruce,5.154877185821533
1,mean_spruce,54.145450592041016
1,mean_spruce,21.047504425048828
1,mean_spruce,28.211631774902344
1,mean_spruce,29.666460037231445
1,mean_spruce,35.527183532714844
1,mean_spruce,21.54259490966797
1,mean_spruce,103.29475402832031
1,mean_spruce,33.52547073364258
1,mean_spruce,18.75694465637207
1,mean_spruce,10.202173233032227
1,mean_spruce,14.082550048828125
1,mean_spruce,37.085113525390625
1,mean_spruce,13.953524589538574
1,mean_spruce,5.049256324768066
1,mean_spruce,7.435227870941162
1,mean_spruce,3.959611654281616
1,mean_spruce,2.1992735862731934
1,mean_spruce,33.989524841308594
1,mean_spruce,16.627532958984375
1,mean_spruce,44.55755615234375
1,mean_spruce,22.23759651184082
1,mean_spruce,35.44217300415039
1,mean_spruce,122.77336883544922
1,mean_spruce,50.436466217041016
1,mean_spruce,24.278671264648437
1,mean_spruce,28.697593688964844
1,mean_spruce,12.694769859313965
1,mean_spruce,42.21257400512695
1,mean_spruce,32.36009979248047
1,mean_spruce,6.772767066955566
1,mean_spruce,43.170799255371094
1,mean_spruce,11.806074142456055
1,mean_spruce,21.399972915649414
1,mean_spruce,35.22447967529297
1,mean_spruce,64.64740753173828
1,mean_spruce,28.249422073364258
1,mean_spruce,80.30950164794922
1,mean_spruce,99.50324249267578
1,mean_spruce,55.37992477416992
1,mean_spruce,59.174434661865234
1,mean_spruce,18.101627349853516
1,mean_spruce,113.14556884765625
1,mean_spruce,54.90656661987305
1,mean_spruce,32.04898452758789
1,mean_spruce,53.6483039855957
1,mean_spruce,47.31049346923828
1,mean_spruce,47.01883316040039
1,mean_spruce,81.1401596069336
1,mean_spruce,52.22001647949219
1,mean_spruce,45.972957611083984
1,mean_spruce,81.46759796142578
1,mean_spruce,68.0331802368164
1,mean_spruce,55.62611389160156
1,mean_spruce,40.351417541503906
1,mean_spruce,6.436286926269531
1,mean_spruce,4.79299783706665
1,mean_spruce,12.466355323791504
1,mean_spruce,48.01968002319336
1,mean_spruce,47.87203598022461
1,mean_spruce,15.996381759643555
1,mean_spruce,31.22964096069336
1,mean_spruce,28.168537139892578
1,mean_spruce,37.46183776855469
1,mean_spruce,5.407837867736816
1,mean_spruce,63.509944915771484
1,mean_spruce,67.8494873046875
1,mean_spruce,100.0988998413086
1,mean_spruce,47.32551193237305
1,mean_spruce,32.69378662109375
1,mean_spruce,39.933773040771484
1,mean_spruce,24.894168853759766
1,mean_spruce,16.942359924316406
1,mean_spruce,19.644227981567383
1,mean_spruce,11.92841625213623
1,mean_spruce,21.2205867767334
1,mean_spruce,2.746103525161743
1,mean_spruce,13.576805114746094
1,mean_spruce,18.989749908447266
1,mean_spruce,6.743590354919434
1,mean_spruce,17.03583335876465
1,mean_spruce,14.44963550567627
1,mean_spruce,16.993043899536133
1,mean_spruce,5.66029167175293
1,mean_spruce,3.8045413494110107
1,mean_spruce,27.20348358154297
1,mean_spruce,16.269617080688477
1,mean_spruce,17.686763763427734
1,mean_spruce,32.36473083496094
1,mean_spruce,28.719011306762695
1,mean_spruce,14.218647956848145
1,mean_spruce,41.242576599121094
1,mean_spruce,4.985940456390381
1,mean_spruce,24.870128631591797
1,mean_spruce,23.944406509399414
1,mean_spruce,26.316987991333008
1,mean_spruce,29.463176727294922
1,mean_spruce,13.7334623336792
1,mean_spruce,21.321643829345703
1,mean_spruce,28.498273849487305
1,mean_spruce,9.396892547607422
1,mean_spruce,2.26599383354187
1,mean_spruce,1
1,mean_spruce,0
1,mean_spruce,0.1386297196149826
1,mean_spruce,14.913640975952148
1,mean_spruce,24.657258987426758
1,mean_spruce,30.714902877807617
1,mean_spruce,36.8418083190918
1,mean_spruce,72.62760925292969
0,mean_spruce,25.363298416137695
0,mean_spruce,64.7640151977539
0,mean_spruce,61.71015548706055
0,mean_spruce,31.966991424560547
0,mean_spruce,29.86212921142578
0,mean_spruce,10.005813598632812
0,mean_spruce,5.179533958435059
0,mean_spruce,30.056859970092773
0,mean_spruce,14.83519172668457
0,mean_spruce,20.688295364379883
0,mean_spruce,15.94338321685791
0,mean_spruce,6.861403465270996
0,mean_spruce,6.843231201171875
0,mean_spruce,7.76593017578125
0,mean_spruce,4.270939826965332
0,mean_spruce,11.894158363342285
0,mean_spruce,0
0,mean_spruce,21.84493064880371
0,mean_spruce,3
0,mean_spruce,21.756107330322266
0,mean_spruce,26.78553581237793
0,mean_spruce,66.19810485839844
0,mean_spruce,17.436655044555664
0,mean_spruce,24.918975830078125
0,mean_spruce,18
0,mean_spruce,35.49181365966797
0,mean_spruce,29.026620864868164
0,mean_spruce,14.886775970458984
0,mean_spruce,38.61553192138672
0,mean_spruce,30.301197052001953
0,mean_spruce,51.80428695678711
0,mean_spruce,14.659303665161133
0,mean_spruce,13.1183443069458
0,mean_spruce,19.938880920410156
0,mean_spruce,14.745394706726074
0,mean_spruce,23.67062759399414
0,mean_spruce,14.315914154052734
0,mean_spruce,9.296809196472168
0,mean_spruce,5.664245128631592
0,mean_spruce,15.97213363647461
0,mean_spruce,26.809734344482422
0,mean_spruce,17.37384796142578
0,mean_spruce,23.15323829650879
0,mean_spruce,25.88900375366211
0,mean_spruce,24.320755004882813
0,mean_spruce,0
0,mean_spruce,21
0,mean_spruce,33.56726837158203
0,mean_spruce,27.1733341217041
0,mean_spruce,24.077390670776367
0,mean_spruce,12.379179000854492
0,mean_spruce,84.01250457763672
0,mean_spruce,10.563179969787598
0,mean_spruce,45.83388900756836
0,mean_spruce,9.85616397857666
0,mean_spruce,19.759952545166016
0,mean_spruce,30.750688552856445
0,mean_spruce,32.74708557128906
0,mean_spruce,12.29033088684082
0,mean_spruce,82.60343933105469
0,mean_spruce,28.158405303955078
0,mean_spruce,13.614852905273438
0,mean_spruce,17.79631805419922
0,mean_spruce,15.4627103805542
0,mean_spruce,21.40347671508789
0,mean_spruce,13.638614654541016
0,mean_spruce,6.538867950439453
0,mean_spruce,3.772029161453247
0,mean_spruce,4.6502685546875
0,mean_spruce,2.400813579559326
0,mean_spruce,37.732177734375
0,mean_spruce,17.762542724609375
0,mean_spruce,77.53614807128906
0,mean_spruce,22.52182960510254
0,mean_spruce,34.14978790283203
0,mean_spruce,124.62635803222656
0,mean_spruce,57.44122314453125
0,mean_spruce,32.18325424194336
0,mean_spruce,25.776628494262695
0,mean_spruce,11.4013032913208
0,mean_spruce,26.286148071289063
0,mean_spruce,24.061153411865234
0,mean_spruce,5.196558475494385
0,mean_spruce,36.54914093017578
0,mean_spruce,9.761716842651367
0,mean_spruce,21.816347122192383
0,mean_spruce,39.2829704284668
0,mean_spruce,80.75801086425781
0,mean_spruce,12.314606666564941
0,mean_spruce,64.42100524902344
0,mean_spruce,111.35698699951172
0,mean_spruce,48.38901138305664
0,mean_spruce,57.9327507019043
0,mean_spruce,23.39151954650879
0,mean_spruce,93.06476593017578
0,mean_spruce,54.86612319946289
0,mean_spruce,50.0223388671875
0,mean_spruce,60.454505920410156
0,mean_spruce,55.82849884033203
0,mean_spruce,57.95698928833008
0,mean_spruce,86.27522277832031
0,mean_spruce,69.167938232421875
0,mean_spruce,65.595062255859375
0,mean_spruce,87.7903823852539
0,mean_spruce,66.46663665771484
0,mean_spruce,56.78601837158203
0,mean_spruce,40.86676788330078
0,mean_spruce,6.808984756469727
0,mean_spruce,6.339799880981445
0,mean_spruce,8.962214469909668
0,mean_spruce,50.81208419799805
0,mean_spruce,49.11479949951172
0,mean_spruce,24.168603897094727
0,mean_spruce,38.519287109375
0,mean_spruce,31.890270233154297
0,mean_spruce,36.06381607055664
0,mean_spruce,13.153772354125977
0,mean_spruce,62.175682067871094
0,mean_spruce,64.98609161376953
0,mean_spruce,115.58929443359375
0,mean_spruce,59.126285552978516
0,mean_spruce,36.99066162109375
0,mean_spruce,21.166656494140625
0,mean_spruce,26.731721878051758
0,mean_spruce,12.40327262878418
0,mean_spruce,20.563642501831055
0,mean_spruce,11.422441482543945
0,mean_spruce,22.490478515625
0,mean_spruce,2.1266467571258545
0,mean_spruce,10.408085823059082
0,mean_spruce,15.600586891174316
0,mean_spruce,8.546648025512695
0,mean_spruce,14.406759262084961
0,mean_spruce,9.414464950561523
0,mean_spruce,17.875024795532227
0,mean_spruce,8.612090110778809
0,mean_spruce,6.13377046585083
0,mean_spruce,23.581378936767578
0,mean_spruce,16.123003005981445
0,mean_spruce,9.955352783203125
0,mean_spruce,20.009309768676758
0,mean_spruce,23.90849494934082
0,mean_spruce,16.603839874267578
0,mean_spruce,18.837509155273438
0,mean_spruce,5.539945125579834
0,mean_spruce,19.99186134338379
0,mean_spruce,23.16292953491211
0,mean_spruce,24.462194442749023
0,mean_spruce,26.9113712310791
0,mean_spruce,12.513666152954102
0,mean_spruce,32.50564956665039
0,mean_spruce,71.58953857421875
0,mean_spruce,8.128887176513672
0,mean_spruce,5.357532024383545
0,mean_spruce,2.1875593662261963
0,mean_spruce,0
0,mean_spruce,3.912980318069458
0,mean_spruce,16.502971649169922
0,mean_spruce,21.395801544189453
0,mean_spruce,33.702457427978516
0,mean_spruce,48.54411315917969
0,mean_spruce,77.46796417236328
0,mean_spruce,33.68558883666992
0,mean_spruce,33.68558883666992
0,mean_spruce,65
0,mean_spruce,65
0,mean_spruce,1.5869828462600708
0,mean_spruce,1.5869828462600708
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,3
0,mean_spruce,3
0,mean_spruce,2.935499906539917
0,mean_spruce,2.935499906539917
0,mean_spruce,8.597516059875488
0,mean_spruce,8.597516059875488
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,3.6496200561523438
0,mean_spruce,3.6496200561523438
0,mean_spruce,18
0,mean_spruce,18
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,50.091087341308594
0,mean_spruce,50.091087341308594
0,mean_spruce,11.48062515258789
0,mean_spruce,11.48062515258789
0,mean_spruce,13.659285545349121
0,mean_spruce,13.659285545349121
0,mean_spruce,11
0,mean_spruce,11
0,mean_spruce,24.916378021240234
0,mean_spruce,24.916378021240234
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,29.565174102783203
0,mean_spruce,29.565174102783203
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,21
0,mean_spruce,21
0,mean_spruce,46.25191116333008
0,mean_spruce,46.25191116333008
0,mean_spruce,17.085546493530273
0,mean_spruce,17.085546493530273
0,mean_spruce,3
0,mean_spruce,3
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,1
0,mean_spruce,1
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,3
0,mean_spruce,3
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,0
0,mean_spruce,3.976541757583618
0,mean_spruce,3.976541757583618
0,mean_spruce,0
1,mean_pine,142.8531494140625
1,mean_pine,114.3821792602539
1,mean_pine,118.5768051147461
1,mean_pine,53.54114532470703
1,mean_pine,53.387428283691406
1,mean_pine,3.518552541732788
1,mean_pine,16.87984275817871
1,mean_pine,5.949914932250977
1,mean_pine,25.875404357910156
1,mean_pine,56.647037506103516
1,mean_pine,20.897903442382813
1,mean_pine,2.1971449851989746
1,mean_pine,36.682674407958984
1,mean_pine,1
1,mean_pine,3.6551103591918945
1,mean_pine,1.5783932209014893
1,mean_pine,0
1,mean_pine,1.975868821144104
1,mean_pine,0
1,mean_pine,10.6592378616333
1,mean_pine,31.60979652404785
1,mean_pine,15.707550048828125
1,mean_pine,6.2620978355407715
1,mean_pine,1
1,mean_pine,0
1,mean_pine,29.746294021606445
1,mean_pine,65.050628662109375
1,mean_pine,55.935550689697266
1,mean_pine,36.60360336303711
1,mean_pine,46.01201629638672
1,mean_pine,34.06130599975586
1,mean_pine,56.09729766845703
1,mean_pine,45.68217849731445
1,mean_pine,22.60861587524414
1,mean_pine,23.2177734375
1,mean_pine,57.442665100097656
1,mean_pine,66.27002716064453
1,mean_pine,53.771480560302734
1,mean_pine,24
1,mean_pine,41.71061325073242
1,mean_pine,57.746158599853516
1,mean_pine,20.94245719909668
1,mean_pine,31.9849796295166
1,mean_pine,47.0517578125
1,mean_pine,23.38960075378418
1,mean_pine,0
1,mean_pine,69
1,mean_pine,55.749549865722656
1,mean_pine,58.598670959472656
1,mean_pine,64.41265869140625
1,mean_pine,20.954410552978516
1,mean_pine,117.0449447631836
1,mean_pine,23.124954223632813
1,mean_pine,71.637786865234375
1,mean_pine,50.29905700683594
1,mean_pine,64.83248138427734
1,mean_pine,71.22760009765625
1,mean_pine,104.74464416503906
1,mean_pine,75.67908477783203
1,mean_pine,39.44679641723633
1,mean_pine,63.5591926574707
1,mean_pine,140.63311767578125
1,mean_pine,61.181522369384766
1,mean_pine,46.49103546142578
1,mean_pine,45.93118667602539
1,mean_pine,74.27416229248047
1,mean_pine,101.04087829589844
1,mean_pine,108.48968505859375
1,mean_pine,107.45033264160156
1,mean_pine,121.50936126708984
1,mean_pine,101.0624008178711
1,mean_pine,62.13864517211914
1,mean_pine,134.99424743652344
1,mean_pine,46.7582893371582
1,mean_pine,77.4894027709961
1,mean_pine,85.76166534423828
1,mean_pine,97.63631439208984
1,mean_pine,84.28862762451172
1,mean_pine,111.71836853027344
1,mean_pine,64.55137634277344
1,mean_pine,90.9576187133789
1,mean_pine,75.58386993408203
1,mean_pine,9.303912162780762
1,mean_pine,149.40301513671875
1,mean_pine,75.311676025390625
1,mean_pine,51.27418899536133
1,mean_pine,22.725011825561523
1,mean_pine,22.394214630126953
1,mean_pine,8.736042022705078
1,mean_pine,69.6648178100586
1,mean_pine,69.30442810058594
1,mean_pine,107.54592895507812
1,mean_pine,82.47867584228516
1,mean_pine,91.6344985961914
1,mean_pine,78.34022521972656
1,mean_pine,95.9025650024414
1,mean_pine,22.22412109375
1,mean_pine,72.324920654296875
1,mean_pine,49.33729553222656
1,mean_pine,59.792701721191406
1,mean_pine,84.7379379272461
1,mean_pine,131.08010864257812
1,mean_pine,93.43404388427734
1,mean_pine,72.58501434326172
1,mean_pine,92.328826904296875
1,mean_pine,62.020267486572266
1,mean_pine,84.89787292480469
1,mean_pine,52.29199981689453
1,mean_pine,40.158870697021484
1,mean_pine,66.24283599853516
1,mean_pine,91.74659729003906
1,mean_pine,85.132537841796875
1,mean_pine,64.91496276855469
1,mean_pine,125.6041259765625
1,mean_pine,38.585105895996094
1,mean_pine,51.67941665649414
1,mean_pine,34.22013473510742
1,mean_pine,87.12377166748047
1,mean_pine,73.54508209228516
1,mean_pine,29.024471282958984
1,mean_pine,46.90920639038086
1,mean_pine,63.770687103271484
1,mean_pine,93.8883285522461
1,mean_pine,80.06390380859375
1,mean_pine,28.838281631469727
1,mean_pine,14.587822914123535
1,mean_pine,47.573238372802734
1,mean_pine,54.8690299987793
1,mean_pine,41.1601448059082
1,mean_pine,60.89421463012695
1,mean_pine,49.174495697021484
1,mean_pine,24.144147872924805
1,mean_pine,48.46091842651367
1,mean_pine,46.4494743347168
1,mean_pine,72.54792022705078
1,mean_pine,15.651480674743652
1,mean_pine,14.021410942077637
1,mean_pine,82.32826232910156
1,mean_pine,60.64208221435547
1,mean_pine,55.721595764160156
1,mean_pine,55.05575180053711
1,mean_pine,39.44824981689453
1,mean_pine,32.216331481933594
1,mean_pine,43.186912536621094
1,mean_pine,14.149949073791504
1,mean_pine,39.80533218383789
1,mean_pine,27.968406677246094
1,mean_pine,39.56683349609375
1,mean_pine,30.498273849487305
1,mean_pine,52.058406829833984
1,mean_pine,97.96614837646484
1,mean_pine,45.962284088134766
1,mean_pine,54.552921295166016
1,mean_pine,33.684906005859375
1,mean_pine,15
1,mean_pine,0
1,mean_pine,15.658559799194336
1,mean_pine,60.87586975097656
1,mean_pine,51.513099670410156
1,mean_pine,71.2671127319336
1,mean_pine,65.94490051269531
1,mean_pine,87.3614501953125
0,mean_pine,123.68051147460937
0,mean_pine,105.80658721923828
0,mean_pine,112.12189483642578
0,mean_pine,64.05744934082031
0,mean_pine,63.31650924682617
0,mean_pine,2.620637893676758
0,mean_pine,15.000959396362305
0,mean_pine,12.52158260345459
0,mean_pine,42.19761276245117
0,mean_pine,78.073486328125
0,mean_pine,22.181142807006836
0,mean_pine,15.704402923583984
0,mean_pine,32.09503173828125
0,mean_pine,4.313552379608154
0,mean_pine,3.096900463104248
0,mean_pine,9.4081392288208
0,mean_pine,0
0,mean_pine,1.753797173500061
0,mean_pine,1
0,mean_pine,32.799312591552734
0,mean_pine,40.14675521850586
0,mean_pine,108.16954803466797
0,mean_pine,25.637351989746094
0,mean_pine,16.739505767822266
0,mean_pine,40
0,mean_pine,52.33449935913086
0,mean_pine,79.1752700805664
0,mean_pine,45.9126091003418
0,mean_pine,63.648719787597656
0,mean_pine,55.79767608642578
0,mean_pine,39.167198181152344
0,mean_pine,72.0638427734375
0,mean_pine,56.074859619140625
0,mean_pine,53.912818908691406
0,mean_pine,21.061511993408203
0,mean_pine,44.885257720947266
0,mean_pine,56.13629913330078
0,mean_pine,63.69853591918945
0,mean_pine,24.553537368774414
0,mean_pine,30.105676651000977
0,mean_pine,43.57312774658203
0,mean_pine,33.058448791503906
0,mean_pine,34.26023483276367
0,mean_pine,42.24418258666992
0,mean_pine,30.934648513793945
0,mean_pine,0
0,mean_pine,69
0,mean_pine,44.10075378417969
0,mean_pine,55.72309494018555
0,mean_pine,57.671600341796875
0,mean_pine,19.319059371948242
0,mean_pine,96.3582534790039
0,mean_pine,28.387758255004883
0,mean_pine,69.93074035644531
0,mean_pine,21.828569412231445
0,mean_pine,50.83087158203125
0,mean_pine,64.95368957519531
0,mean_pine,74.08780670166016
0,mean_pine,40.144775390625
0,mean_pine,32.495323181152344
0,mean_pine,47.33845520019531
0,mean_pine,51.049320220947266
0,mean_pine,95.537567138671875
0,mean_pine,34.92104721069336
0,mean_pine,29.42610740661621
0,mean_pine,54.41855239868164
0,mean_pine,79.78018951416016
0,mean_pine,58.93335723876953
0,mean_pine,120.56808471679687
0,mean_pine,76.30218505859375
0,mean_pine,93.861968994140625
0,mean_pine,52.43222427368164
0,mean_pine,108.6530990600586
0,mean_pine,85.46092224121094
0,mean_pine,78.61566162109375
0,mean_pine,90.85015869140625
0,mean_pine,109.21622467041016
0,mean_pine,66.873565673828125
0,mean_pine,81.36437225341797
0,mean_pine,97.86864471435547
0,mean_pine,96.99256896972656
0,mean_pine,72.02705383300781
0,mean_pine,6.388856887817383
0,mean_pine,109.697998046875
0,mean_pine,46.43197250366211
0,mean_pine,45.33491134643555
0,mean_pine,25.604900360107422
0,mean_pine,26.71025276184082
0,mean_pine,8.942635536193848
0,mean_pine,56.82755661010742
0,mean_pine,74.9876480102539
0,mean_pine,81.56732177734375
0,mean_pine,76.17174530029297
0,mean_pine,89.73894500732422
0,mean_pine,82.18827819824219
0,mean_pine,89.8218994140625
0,mean_pine,23.876121520996094
0,mean_pine,70.61176300048828
0,mean_pine,52.64053726196289
0,mean_pine,70.4263916015625
0,mean_pine,66.2147216796875
0,mean_pine,96.83863830566406
0,mean_pine,99.9726791381836
0,mean_pine,76.87001037597656
0,mean_pine,75.34034729003906
0,mean_pine,65.011383056640625
0,mean_pine,86.92914581298828
0,mean_pine,52.552371978759766
0,mean_pine,43.7398567199707
0,mean_pine,63.6390380859375
0,mean_pine,86.16016387939453
0,mean_pine,84.76414489746094
0,mean_pine,55.88865661621094
0,mean_pine,114.28656768798828
0,mean_pine,42.65987014770508
0,mean_pine,53.76720428466797
0,mean_pine,27.874570846557617
0,mean_pine,73.808380126953125
0,mean_pine,69.19511413574219
0,mean_pine,31.22163200378418
0,mean_pine,38.78437042236328
0,mean_pine,64.1000747680664
0,mean_pine,43.22792053222656
0,mean_pine,84.03113555908203
0,mean_pine,16.682588577270508
0,mean_pine,16.854711532592773
0,mean_pine,36.01094436645508
0,mean_pine,54.37685012817383
0,mean_pine,29.983928680419922
0,mean_pine,61.75878143310547
0,mean_pine,44.05632019042969
0,mean_pine,28.887954711914063
0,mean_pine,40.81625747680664
0,mean_pine,24.98130989074707
0,mean_pine,48.42044448852539
0,mean_pine,40.62153244018555
0,mean_pine,21.275293350219727
0,mean_pine,88.39336395263672
0,mean_pine,48.052032470703125
0,mean_pine,29.689817428588867
0,mean_pine,39.133018493652344
0,mean_pine,33.55366516113281
0,mean_pine,45.126319885253906
0,mean_pine,20.338788986206055
0,mean_pine,16.563701629638672
0,mean_pine,36.66817855834961
0,mean_pine,28.907747268676758
0,mean_pine,41.0638427734375
0,mean_pine,25.3067569732666
0,mean_pine,39.41368865966797
0,mean_pine,86.19151306152344
0,mean_pine,45.10768127441406
0,mean_pine,48.58029556274414
0,mean_pine,42.21316146850586
0,mean_pine,16.593626022338867
0,mean_pine,0
0,mean_pine,43.71479797363281
0,mean_pine,61.76512145996094
0,mean_pine,39.881717681884766
0,mean_pine,69.192108154296875
0,mean_pine,58.44694137573242
0,mean_pine,84.12171936035156
0,mean_pine,118.15785217285156
0,mean_pine,118.15785217285156
0,mean_pine,33
0,mean_pine,33
0,mean_pine,11.776384353637695
0,mean_pine,11.776384353637695
0,mean_pine,0
0,mean_pine,0
0,mean_pine,44
0,mean_pine,44
0,mean_pine,4.794164180755615
0,mean_pine,4.794164180755615
0,mean_pine,3.019124984741211
0,mean_pine,3.019124984741211
0,mean_pine,0
0,mean_pine,0
0,mean_pine,1.025984764099121
0,mean_pine,1.025984764099121
0,mean_pine,8
0,mean_pine,8
0,mean_pine,0
0,mean_pine,0
0,mean_pine,33.46820068359375
0,mean_pine,33.46820068359375
0,mean_pine,61.12709426879883
0,mean_pine,61.12709426879883
0,mean_pine,35.26921081542969
0,mean_pine,35.26921081542969
0,mean_pine,29
0,mean_pine,29
0,mean_pine,30.497835159301758
0,mean_pine,30.497835159301758
0,mean_pine,0
0,mean_pine,0
0,mean_pine,39.80876159667969
0,mean_pine,39.80876159667969
0,mean_pine,0
0,mean_pine,0
0,mean_pine,0
0,mean_pine,0
0,mean_pine,69
0,mean_pine,69
0,mean_pine,42.50447463989258
0,mean_pine,42.50447463989258
0,mean_pine,38.664424896240234
0,mean_pine,38.664424896240234
0,mean_pine,29
0,mean_pine,29
0,mean_pine,0
0,mean_pine,0
0,mean_pine,15
0,mean_pine,15
0,mean_pine,0
0,mean_pine,0
0,mean_pine,38
0,mean_pine,38
0,mean_pine,0
0,mean_pine,0
0,mean_pine,0
0,mean_pine,0
0,mean_pine,29.38213539123535
0,mean_pine,29.38213539123535
0,mean_pine,0
1,mean_decid,0
